condition,drugName,sentiment_score,sentiment_label
High Blood Pressure,Benicar,0.25,Positive
Depression,Bupropion,0.15106060606060606,Positive
Depression,Aripiprazole,0.05,Neutral
Depression,Wellbutrin,-0.26991341991342,Negative
"Diabetes, Type 2",Trulicity,-0.25803571428571426,Negative
High Blood Pressure,Ziac,-0.2666666666666666,Negative
"Diabetes, Type 2",Onglyza,0.0,Neutral
Depression,Escitalopram,0.26666666666666666,Positive
"Diabetes, Type 2",Rosiglitazone,0.0,Neutral
High Blood Pressure,Toprol-XL,0.0,Neutral
"Diabetes, Type 2",Victoza,0.12812500000000002,Positive
Depression,Cymbalta,0.03160173160173159,Neutral
High Blood Pressure,Lisinopril,0.09485714285714286,Neutral
Depression,Venlafaxine,-0.37777777777777777,Negative
Depression,Sertraline,0.2515151515151515,Positive
Depression,Pristiq,-0.033333333333333326,Neutral
Depression,Vortioxetine,-0.09999999999999998,Neutral
"Diabetes, Type 2",Prandin,0.17500000000000002,Positive
High Blood Pressure,Clonidine,-0.3,Negative
High Blood Pressure,Exforge,-0.3166666666666667,Negative
Depression,Pristiq,0.23124999999999998,Positive
High Blood Pressure,Clonidine,-0.1466666666666666,Negative
Depression,Lexapro,-0.004687500000000011,Neutral
Depression,Bupropion,0.16176470588235295,Positive
"Diabetes, Type 2",Victoza,0.1388888888888889,Positive
Depression,Trintellix,0.6,Positive
High Blood Pressure,Hydrochlorothiazide / olmesartan,0.08125,Neutral
"Diabetes, Type 2",Prandin,0.15,Positive
High Blood Pressure,Diovan,0.38,Positive
High Blood Pressure,Avalide,0.19000000000000003,Positive
"Diabetes, Type 2",Dulaglutide,-0.3754464285714286,Negative
Depression,Cymbalta,0.05714285714285715,Neutral
Depression,Prozac,0.2,Positive
Depression,Cymbalta,-0.023583333333333338,Neutral
High Blood Pressure,Atenolol,0.01818181818181817,Neutral
Depression,Effexor,1.0,Positive
"Diabetes, Type 2",Exenatide,0.0,Neutral
"Diabetes, Type 2",Dulaglutide,0.0375,Neutral
Depression,Pristiq,0.13125,Positive
Depression,Paxil,-0.07166666666666663,Neutral
High Blood Pressure,Lisinopril,0.10500000000000001,Positive
High Blood Pressure,Bystolic,0.11726190476190476,Positive
Depression,Escitalopram,-0.24166666666666664,Negative
Depression,Escitalopram,-0.032843137254901976,Neutral
"Diabetes, Type 2",Victoza,0.12666666666666668,Positive
"Diabetes, Type 2",Albiglutide,0.15000000000000002,Positive
"Diabetes, Type 2",Victoza,-0.24375,Negative
"Diabetes, Type 2",Janumet,0.13125,Positive
"Diabetes, Type 2",Dulaglutide,0.0010606060606060581,Neutral
High Blood Pressure,Hydrochlorothiazide,0.3,Positive
Depression,Effexor,-0.4625,Negative
Depression,Citalopram,-0.3305555555555555,Negative
Depression,Paroxetine,0.39333333333333337,Positive
Depression,Zoloft,-0.027777777777777762,Neutral
"Diabetes, Type 2",Metformin,-0.024797979797979805,Neutral
Depression,Cymbalta,0.3055555555555555,Positive
Depression,Escitalopram,0.068125,Neutral
Depression,Desvenlafaxine,0.07589285714285718,Neutral
"Diabetes, Type 2",Victoza,0.3888888888888889,Positive
Depression,Venlafaxine,0.3178571428571429,Positive
Depression,Escitalopram,-0.22499999999999998,Negative
Depression,Desvenlafaxine,-0.07172619047619046,Neutral
Depression,Sertraline,0.3621212121212121,Positive
High Blood Pressure,Losartan,-0.023106060606060606,Neutral
High Blood Pressure,Benicar HCT,0.24196428571428572,Positive
"Diabetes, Type 2",Januvia,0.2333333333333333,Positive
"Diabetes, Type 2",Glimepiride,0.06999999999999999,Neutral
"Diabetes, Type 2",Liraglutide,0.17,Positive
High Blood Pressure,Lotrel,0.08333333333333333,Neutral
High Blood Pressure,Toprol-XL,0.08333333333333333,Neutral
Depression,Sertraline,0.42121212121212115,Positive
Depression,Trazodone,-0.20625,Negative
"Diabetes, Type 2",Exenatide,-0.04738095238095238,Neutral
High Blood Pressure,Atenolol,-0.010416666666666664,Neutral
High Blood Pressure,Losartan,0.04933333333333333,Neutral
"Diabetes, Type 2",Trulicity,-0.4175,Negative
Depression,Cymbalta,-0.084375,Neutral
"Diabetes, Type 2",Bydureon,-0.03333333333333336,Neutral
Depression,Duloxetine,0.075,Neutral
Depression,Trintellix,0.2794642857142857,Positive
"Diabetes, Type 2",Victoza,-0.10000000000000002,Negative
Depression,Escitalopram,0.013888888888888895,Neutral
High Blood Pressure,Lisinopril,0.016666666666666677,Neutral
Depression,Effexor XR,-0.062454212454212454,Neutral
Depression,Vilazodone,0.1247767857142857,Positive
Depression,Citalopram,-0.07535714285714283,Neutral
Depression,Vilazodone,-0.00923295454545454,Neutral
Depression,Cymbalta,0.085,Neutral
Depression,Trintellix,0.27708333333333335,Positive
High Blood Pressure,Hydrochlorothiazide,0.24375,Positive
"Diabetes, Type 2",Victoza,0.1275,Positive
Depression,Escitalopram,-0.042727272727272725,Neutral
Depression,Viibryd,-0.10000000000000002,Negative
Depression,Prozac,-0.16987654320987652,Negative
Depression,Zyprexa,0.25,Positive
"Diabetes, Type 2",Invokana,0.2,Positive
Depression,Desvenlafaxine,0.15606060606060604,Positive
Depression,Sertraline,-0.013636363636363629,Neutral
Depression,Trazodone,-0.2583333333333333,Negative
Depression,Viibryd,0.1806818181818182,Positive
Depression,Pristiq,0.19062500000000002,Positive
Depression,Phenelzine,0.21296296296296294,Positive
Depression,Vortioxetine,-0.21875,Negative
Depression,Vilazodone,0.00468749999999999,Neutral
High Blood Pressure,Azor,0.8,Positive
"Diabetes, Type 2",Insulin lispro,0.006666666666666665,Neutral
Depression,Effexor XR,0.12321428571428572,Positive
Depression,Mirtazapine,-0.014062499999999985,Neutral
Depression,Citalopram,0.01911976911976913,Neutral
"Diabetes, Type 2",Victoza,-0.17857142857142858,Negative
Depression,Desvenlafaxine,-0.01333333333333333,Neutral
High Blood Pressure,Lotrel,-0.0638888888888889,Neutral
Depression,Bupropion,0.12666666666666665,Positive
High Blood Pressure,Hydrochlorothiazide / lisinopril,0.15,Positive
Depression,Celexa,-0.5,Negative
"Diabetes, Type 2",Canagliflozin,-0.18484848484848487,Negative
Depression,Bupropion,-0.0921875,Neutral
Depression,Venlafaxine,-0.03472222222222221,Neutral
Depression,Citalopram,-0.04333333333333332,Neutral
Depression,Prozac,0.15208333333333338,Positive
Depression,Desvenlafaxine,-0.17499999999999993,Negative
Depression,Venlafaxine,0.0,Neutral
High Blood Pressure,Bystolic,-0.10800000000000001,Negative
High Blood Pressure,Ramipril,0.1825,Positive
Depression,Duloxetine,0.14351851851851852,Positive
High Blood Pressure,Valsartan,-0.16805555555555554,Negative
Depression,Vilazodone,0.07962962962962962,Neutral
Depression,Abilify,0.0,Neutral
Depression,Symbyax,0.1912247474747475,Positive
High Blood Pressure,Valsartan,0.2611111111111111,Positive
Depression,Viibryd,0.15416666666666665,Positive
Depression,Venlafaxine,0.39999999999999997,Positive
High Blood Pressure,Tenex,-0.375,Negative
"Diabetes, Type 2",Canagliflozin,0.08385561277802663,Neutral
Depression,Viibryd,-0.016233766233766232,Neutral
Depression,Escitalopram,0.08625,Neutral
Depression,Sertraline,0.1202414772727273,Positive
"Diabetes, Type 2",Liraglutide,0.04932359307359307,Neutral
Depression,Viibryd,0.2288461538461538,Positive
Depression,Zyprexa,0.31727272727272726,Positive
Depression,Vilazodone,0.10416666666666666,Positive
Depression,Effexor,0.35555555555555557,Positive
"Diabetes, Type 2",Liraglutide,0.1517751479289941,Positive
"Diabetes, Type 2",Trulicity,-0.010000000000000004,Neutral
"Diabetes, Type 2",Dulaglutide,-0.15739795918367347,Negative
Depression,Bupropion,0.04642857142857142,Neutral
Depression,Venlafaxine,-0.1475,Negative
Depression,Escitalopram,-0.11136363636363633,Negative
"Diabetes, Type 2",Glipizide,0.1,Neutral
"Diabetes, Type 2",Invokana,0.053500000000000006,Neutral
Depression,Escitalopram,0.009659090909090912,Neutral
Depression,L-methylfolate,0.6333333333333333,Positive
Depression,Seroquel XR,0.18194444444444446,Positive
"Diabetes, Type 2",Dulaglutide,0.434,Positive
High Blood Pressure,Irbesartan,0.20833333333333334,Positive
Depression,Nardil,0.03125,Neutral
"Diabetes, Type 2",Januvia,0.10060606060606059,Positive
Depression,Paroxetine,0.3,Positive
"Diabetes, Type 2",Canagliflozin,-0.18766233766233764,Negative
High Blood Pressure,Lisinopril,-0.07714285714285711,Neutral
Depression,Bupropion,0.04999999999999999,Neutral
Depression,Lexapro,-0.0875,Neutral
Depression,Amitriptyline,0.16111111111111112,Positive
Depression,Escitalopram,0.0,Neutral
Depression,Escitalopram,0.06000000000000001,Neutral
Depression,Deplin,0.0,Neutral
Depression,Nefazodone,-0.2785185185185185,Negative
Depression,Desvenlafaxine,0.2714285714285714,Positive
Depression,Escitalopram,-0.037499999999999985,Neutral
Depression,Escitalopram,0.15113636363636365,Positive
Depression,Abilify,0.16666666666666666,Positive
Depression,Trintellix,0.1439153439153439,Positive
Depression,Desvenlafaxine,0.55,Positive
"Diabetes, Type 2",Victoza,0.03804014167650531,Neutral
Depression,Venlafaxine,0.18425925925925926,Positive
High Blood Pressure,Losartan,0.11166666666666668,Positive
"Diabetes, Type 2",Farxiga,0.0,Neutral
Depression,Parnate,-0.18333333333333326,Negative
Depression,Nortriptyline,0.0142857142857143,Neutral
Depression,Bupropion,-0.1,Neutral
Depression,Fluoxetine,0.049999999999999996,Neutral
Depression,Mirtazapine,-0.03888888888888886,Neutral
"Diabetes, Type 2",Exenatide,-0.04511363636363637,Neutral
High Blood Pressure,Atacand,0.0,Neutral
"Diabetes, Type 2",Exenatide,0.15737179487179487,Positive
Depression,Effexor XR,0.03749999999999998,Neutral
Depression,Trintellix,-0.025,Neutral
High Blood Pressure,Hydralazine,-0.13333333333333333,Negative
Depression,Venlafaxine,0.23875,Positive
Depression,Celexa,0.14333333333333334,Positive
Depression,Desvenlafaxine,0.05,Neutral
Depression,Pristiq,0.06341354723707665,Neutral
Depression,Sertraline,-0.1410714285714286,Negative
Depression,Vilazodone,1.850371707708594e-17,Neutral
Depression,Bupropion,0.23500000000000001,Positive
"Diabetes, Type 2",Victoza,0.013636363636363634,Neutral
Depression,Aripiprazole,0.2777777777777778,Positive
Depression,Celexa,0.13854166666666667,Positive
Depression,Bupropion,0.15000000000000002,Positive
Depression,Xanax,0.0,Neutral
Depression,Aripiprazole,0.23787878787878788,Positive
Depression,Citalopram,0.24375,Positive
Depression,Cymbalta,-0.07857142857142858,Neutral
Depression,Mirtazapine,0.07250000000000002,Neutral
"Diabetes, Type 2",Metformin,0.3,Positive
Depression,Modafinil,0.39999999999999997,Positive
Depression,Sertraline,-0.06157407407407408,Neutral
Depression,Fluvoxamine,0.1875,Positive
High Blood Pressure,Diovan,-0.02638888888888885,Neutral
Depression,Venlafaxine,0.24444444444444446,Positive
Depression,Vortioxetine,0.4062121212121212,Positive
Depression,Remeron,0.3875,Positive
High Blood Pressure,Losartan,0.2375,Positive
High Blood Pressure,Hydrochlorothiazide,-0.09583333333333333,Neutral
Depression,Sertraline,0.1390151515151515,Positive
"Diabetes, Type 2",Exenatide,-0.0435064935064935,Neutral
"Diabetes, Type 2",Dulaglutide,-0.07673611111111113,Neutral
Depression,Trintellix,0.34666666666666673,Positive
"Diabetes, Type 2",Insulin glulisine,0.4,Positive
Depression,Bupropion,0.03119047619047619,Neutral
High Blood Pressure,Olmesartan,-0.17285714285714288,Negative
High Blood Pressure,Cozaar,0.0,Neutral
Depression,Fluoxetine,-0.1375,Negative
Depression,Alprazolam,1.0,Positive
Depression,Trazodone,-0.013585434173669458,Neutral
Depression,Sertraline,-0.07142857142857141,Neutral
Depression,Fluoxetine,-0.23333333333333336,Negative
Depression,Tranylcypromine,0.21428571428571427,Positive
"Diabetes, Type 2",Liraglutide,0.061025641025641016,Neutral
Depression,Escitalopram,0.03770833333333334,Neutral
Depression,Pristiq,0.125,Positive
Depression,Cymbalta,0.10984848484848485,Positive
Depression,Paroxetine,0.00625,Neutral
Depression,Tramadol,0.8,Positive
Depression,Escitalopram,0.11666666666666665,Positive
Depression,Nuvigil,0.25,Positive
Depression,Duloxetine,-0.09999999999999998,Neutral
Depression,Effexor,0.34393939393939393,Positive
Depression,Vortioxetine,0.125,Positive
"Diabetes, Type 2",Bydureon,0.0,Neutral
"Diabetes, Type 2",Metformin,0.0,Neutral
Depression,Methylphenidate,-0.12777777777777777,Negative
High Blood Pressure,Metoprolol,0.6,Positive
Depression,Citalopram,0.2166666666666667,Positive
Depression,Trintellix,-0.01964285714285715,Neutral
High Blood Pressure,Amlodipine / olmesartan,0.2,Positive
Depression,Zoloft,0.07565359477124185,Neutral
Depression,Zoloft,0.04023809523809524,Neutral
Depression,Fluoxetine,0.002666666666666667,Neutral
Depression,Fluoxetine,0.15,Positive
Depression,Lexapro,0.0,Neutral
Depression,Escitalopram,0.1888888888888889,Positive
Depression,Trintellix,0.48750000000000004,Positive
Depression,Fluoxetine,-0.5333333333333333,Negative
"Diabetes, Type 2",Bydureon,-0.2561904761904762,Negative
"Diabetes, Type 2",Canagliflozin,0.12777777777777777,Positive
High Blood Pressure,Amlodipine / hydrochlorothiazide / olmesartan,0.075,Neutral
Depression,Desvenlafaxine,0.25,Positive
Depression,Abilify,0.18727272727272726,Positive
Depression,Olanzapine,-0.325,Negative
Depression,Celexa,0.10352223534041714,Positive
Depression,St. john's wort,-0.0833333333333333,Neutral
"Diabetes, Type 2",Victoza,0.35285714285714287,Positive
Depression,Fluoxetine,0.05089285714285715,Neutral
Depression,Wellbutrin XL,0.04444444444444445,Neutral
High Blood Pressure,Valsartan,0.0,Neutral
Depression,Paroxetine,0.012648809523809519,Neutral
Depression,Fluoxetine,0.16727272727272727,Positive
Depression,Cymbalta,-0.0375,Neutral
Depression,Citalopram,0.12933333333333336,Positive
Depression,Escitalopram,0.6000000000000001,Positive
High Blood Pressure,Nebivolol,0.13888888888888887,Positive
Depression,Celexa,0.0,Neutral
"Diabetes, Type 2",Trulicity,0.11922619047619047,Positive
Depression,Pristiq,-0.08333333333333334,Neutral
High Blood Pressure,Azor,0.17083333333333334,Positive
High Blood Pressure,Clonidine,0.365,Positive
"Diabetes, Type 2",Glimepiride / pioglitazone,0.7,Positive
Depression,Vortioxetine,-0.12272727272727271,Negative
Depression,Vortioxetine,0.15000000000000002,Positive
Depression,Fetzima,-0.18611111111111112,Negative
Depression,Abilify,-0.15,Negative
"Diabetes, Type 2",Byetta,0.05333333333333334,Neutral
High Blood Pressure,Hydrochlorothiazide,0.0,Neutral
"Diabetes, Type 2",Victoza,0.034090909090909116,Neutral
Depression,Mirtazapine,-0.01691666666666667,Neutral
Depression,Trazodone,0.44999999999999996,Positive
Depression,Venlafaxine,-0.02285714285714286,Neutral
Depression,Venlafaxine,-0.05,Neutral
"Diabetes, Type 2",Dulaglutide,-0.14270833333333333,Negative
Depression,Quetiapine,-0.15,Negative
Depression,Citalopram,-0.04318181818181819,Neutral
Depression,Fluoxetine,0.15555555555555556,Positive
Depression,Venlafaxine,-0.040624999999999974,Neutral
"Diabetes, Type 2",Trulicity,0.10476190476190479,Positive
"Diabetes, Type 2",GlipiZIDE XL,0.35,Positive
Depression,Effexor,-0.5,Negative
"Diabetes, Type 2",Trulicity,0.019999999999999997,Neutral
High Blood Pressure,Bystolic,0.275,Positive
High Blood Pressure,Candesartan,0.0,Neutral
"Diabetes, Type 2",Liraglutide,-0.3030982905982906,Negative
Depression,Duloxetine,-0.3236607142857143,Negative
"Diabetes, Type 2",ActoPlus Met,-0.2,Negative
Depression,Fluoxetine,0.0,Neutral
High Blood Pressure,Micardis,0.026883116883116894,Neutral
"Diabetes, Type 2",Dulaglutide,-0.2633333333333333,Negative
Depression,Vilazodone,0.16666666666666666,Positive
Depression,Risperidone,0.3055555555555556,Positive
"Diabetes, Type 2",Liraglutide,0.029166666666666646,Neutral
High Blood Pressure,Losartan,0.30625,Positive
High Blood Pressure,Spironolactone,0.07581818181818181,Neutral
Depression,Tryptophan,-0.06454545454545454,Neutral
Depression,Citalopram,0.19,Positive
High Blood Pressure,Prinzide,0.016944444444444443,Neutral
Depression,Zoloft,0.225,Positive
High Blood Pressure,Amlodipine,0.06666666666666667,Neutral
Depression,Pristiq,0.15606060606060604,Positive
Depression,Selegiline,0.08810606060606065,Neutral
High Blood Pressure,Cozaar,0.0,Neutral
Depression,Cymbalta,-0.18749999999999997,Negative
Depression,Viibryd,0.024999999999999994,Neutral
Depression,Venlafaxine,0.15000000000000002,Positive
"Diabetes, Type 2",Invokana,0.05897435897435899,Neutral
Depression,Effexor,-0.04047619047619048,Neutral
High Blood Pressure,Valturna,0.1111111111111111,Positive
"Diabetes, Type 2",Exenatide,0.14999999999999997,Positive
Depression,Wellbutrin XL,-0.010454545454545444,Neutral
Depression,Niacin,0.2645454545454546,Positive
Depression,Fluoxetine,-0.01845238095238096,Neutral
Depression,Fluoxetine,0.4,Positive
Depression,Mirtazapine,0.275,Positive
Depression,Zoloft,2.7755575615628914e-17,Neutral
High Blood Pressure,Atenolol,0.4,Positive
Depression,Levomilnacipran,-0.1377066115702479,Negative
High Blood Pressure,Hyzaar,0.10694444444444444,Positive
High Blood Pressure,Amlodipine,-0.1738095238095238,Negative
Depression,Vilazodone,0.11875000000000001,Positive
High Blood Pressure,Bystolic,-0.05833333333333333,Neutral
Depression,Vilazodone,0.03125,Neutral
Depression,Cymbalta,0.06287878787878788,Neutral
Depression,Sertraline,-0.16454081632653064,Negative
"Diabetes, Type 2",Liraglutide,-0.0625,Neutral
Depression,Zoloft,0.22179487179487176,Positive
Depression,Remeron,0.17708333333333334,Positive
